Week,Date,Team,home,Opp,0-19 FGA,0-19 FGM,20-29 FGA,20-29 FGM,30-39 FGA,30-39 FGM,40-49 FGA,40-49 FGM,50+ FGA,50+ FGM,Kicking Totals FGA,Kicking Totals FGM,Kicking Totals FG%,Kicking Totals XPA,Kicking Totals XPM,Kicking Totals XP%,Kickoffs KO,Kickoffs KOYds,Kickoffs TB,Kickoffs TB%,Kickoffs KOAvg,Snap Counts OffSnp,Snap Counts Off%,Snap Counts STSnp,Snap Counts ST%,Player,Position,Year,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Int,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Punting Pnt,Punting Yds,Punting Y/P,Punting RetYds,Punting NetYds,Punting NY/P,Punting TB,Punting TB%,Punting Pnt20,Punting In20%,Punting Blck,Fumbles Fmb,Fumbles FL,Fumbles FF,Fumbles FR,Fumbles FRTD,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Ctch%,Receiving Y/Tgt,Win,Team Score,Opp Score
2,2006-09-17,PHI,0,NYG,0,0.0,0,0.0,1,1.0,1,0.0,0,0.0,2,1,50.0,3,3,100.0,6,400.0,1,16.7,67.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,24,30
3,2006-09-24,PHI,1,SFO,0,0.0,1,1.0,1,0.0,0,0.0,0,0.0,2,1,50.0,5,5,100.0,7,461.0,1,14.3,66.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,38,24
4,2006-10-02,PHI,0,GNB,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,4,4,100.0,6,403.0,0,0.0,67.0,0,0.0,0,0.0,David Akers,K,2006,1,1,100.0,11.0,0,0,11.0,11.0,112.5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,9
5,2006-10-08,PHI,0,DAL,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,5,5,100.0,7,448.0,0,0.0,64.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,38,24
6,2006-10-15,PHI,1,NOR,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,3,3,100.0,5,347.0,1,20.0,69.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,24,27
7,2006-10-22,PHI,1,TAM,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3,3,100.0,4,277.0,1,25.0,69.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,21,23
8,2006-10-29,PHI,0,JAX,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,2,2,100.0,0,0,0.0,3,151.0,1,33.3,50.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,13
10,2006-11-12,PHI,0,WAS,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,3,3,100.0,6,395.0,1,16.7,66.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,3
11,2006-11-19,PHI,0,TEN,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,2,2,100.0,1,1,100.0,4,248.0,0,0.0,62.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,31
12,2006-11-26,PHI,1,IND,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0,0.0,3,3,100.0,4,276.0,0,0.0,69.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,21,45
13,2006-12-04,PHI,0,CAR,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,2,2,100.0,3,3,100.0,6,387.0,0,0.0,65.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,24
14,2006-12-10,PHI,1,WAS,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3,3,100.0,4,273.0,1,25.0,68.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,21,19
15,2006-12-17,PHI,1,NYG,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0,0.0,4,4,100.0,6,379.0,2,33.3,63.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,36,22
16,2006-12-25,PHI,1,DAL,0,0.0,2,2.0,0,0.0,1,1.0,0,0.0,3,3,100.0,2,2,100.0,5,344.0,1,20.0,69.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,7
17,2006-12-31,PHI,0,ATL,0,0.0,1,0.0,0,0.0,1,1.0,0,0.0,2,1,50.0,3,3,100.0,5,320.0,1,20.0,64.0,0,0.0,0,0.0,David Akers,K,2006,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,24,17
1,2007-09-09,PHI,1,GNB,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,2,2,100.0,1,1,100.0,4,276.0,0,0.0,69.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,16
2,2007-09-17,PHI,0,WAS,0,0.0,3,3.0,1,1.0,0,0.0,0,0.0,4,4,100.0,0,0,0.0,5,324.0,0,0.0,65.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,12,20
3,2007-09-23,PHI,0,DET,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,8,8,100.0,9,618.0,3,33.3,69.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,56,21
4,2007-09-30,PHI,1,NYG,0,0.0,0,0.0,0,0.0,1,0.0,1,1.0,2,1,50.0,0,0,0.0,2,139.0,1,50.0,70.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,3,16
6,2007-10-14,PHI,1,NYJ,0,0.0,2,2.0,1,1.0,2,0.0,0,0.0,5,3,60.0,1,1,100.0,5,340.0,2,40.0,68.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,16,9
7,2007-10-21,PHI,0,CHI,0,0.0,1,1.0,2,2.0,0,0.0,0,0.0,3,3,100.0,1,1,100.0,5,207.0,0,0.0,41.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,16,19
8,2007-10-28,PHI,1,MIN,0,0.0,3,3.0,0,0.0,0,0.0,1,0.0,4,3,75.0,2,2,100.0,6,395.0,0,0.0,66.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,16
9,2007-11-04,PHI,0,DAL,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,2,2,100.0,4,217.0,0,0.0,54.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,38
10,2007-11-11,PHI,1,WAS,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0,0.0,3,3,100.0,6,374.0,0,0.0,62.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,33,25
11,2007-11-18,PHI,0,MIA,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,2,2,100.0,4,216.0,0,0.0,54.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,17,7
12,2007-11-25,PHI,1,NWE,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,4,4,100.0,5,278.0,0,0.0,56.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,28,31
13,2007-12-02,PHI,0,SEA,0,0.0,0,0.0,1,1.0,1,0.0,0,0.0,2,1,50.0,3,3,100.0,5,302.0,0,0.0,60.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,24,28
14,2007-12-09,PHI,0,NYG,0,0.0,1,1.0,1,1.0,0,0.0,1,0.0,3,2,66.7,1,1,100.0,4,247.0,0,0.0,62.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,16
15,2007-12-16,PHI,1,DAL,0,0.0,1,1.0,0,0.0,1,0.0,0,0.0,2,1,50.0,1,1,100.0,3,177.0,0,0.0,59.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,10,6
16,2007-12-23,PHI,1,NOR,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,5,5,100.0,7,468.0,0,0.0,67.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,38,23
17,2007-12-30,PHI,0,BUF,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,2,2,100.0,4,218.0,0,0.0,55.0,0,0.0,0,0.0,David Akers,K,2007,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,17,9
1,2008-09-07,PHI,0,STL,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,1,1,100.0,5,5,100.0,7,482.0,2,28.6,69.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,38,3
2,2008-09-15,PHI,1,DAL,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,4,4,100.0,8,552.0,1,12.5,69.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,37,41
3,2008-09-21,PHI,0,PIT,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,2,2,100.0,1,1,100.0,4,273.0,1,25.0,68.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,15,6
4,2008-09-28,PHI,1,CHI,0,0.0,1,1.0,1,1.0,1,0.0,1,0.0,4,2,50.0,2,2,100.0,5,316.0,0,0.0,63.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,20,24
5,2008-10-05,PHI,0,WAS,0,0.0,1,1.0,0,0.0,0,0.0,1,0.0,2,1,50.0,2,2,100.0,4,280.0,2,50.0,70.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,23
6,2008-10-12,PHI,1,SFO,1,1.0,2,2.0,1,1.0,0,0.0,1,0.0,5,4,80.0,4,4,100.0,9,594.0,0,0.0,66.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,40,26
8,2008-10-26,PHI,0,ATL,1,1.0,0,0.0,1,1.0,0,0.0,0,0.0,2,2,100.0,3,3,100.0,5,302.0,0,0.0,60.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,14
9,2008-11-02,PHI,1,SEA,0,0.0,1,1.0,1,1.0,2,2.0,0,0.0,4,4,100.0,2,2,100.0,7,473.0,2,28.6,68.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,26,7
10,2008-11-09,PHI,0,NYG,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,4,4,100.0,5,319.0,1,20.0,64.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,31,36
11,2008-11-16,PHI,1,CIN,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,2,2,100.0,1,1,100.0,4,258.0,1,25.0,65.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,13
12,2008-11-23,PHI,1,BAL,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,100.0,2,137.0,1,50.0,69.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,36
13,2008-11-27,PHI,0,ARI,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,2,2,100.0,6,6,100.0,9,545.0,0,0.0,61.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,48,20
14,2008-12-07,PHI,1,NYG,0,0.0,0,0.0,3,1.0,0,0.0,1,1.0,4,2,50.0,2,2,100.0,5,327.0,1,20.0,65.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,20,14
15,2008-12-15,PHI,0,CLE,0,0.0,1,1.0,2,2.0,0,0.0,0,0.0,3,3,100.0,3,3,100.0,7,456.0,3,42.9,65.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,30,10
16,2008-12-21,PHI,1,WAS,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,0,0,0.0,2,132.0,1,50.0,66.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,3,10
17,2008-12-28,PHI,0,DAL,0,0.0,0,0.0,0,0.0,3,2.0,1,1.0,4,3,75.0,5,5,100.0,6,388.0,1,16.7,65.0,0,0.0,0,0.0,David Akers,K,2008,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,44,6
1,2009-09-13,PHI,1,CAR,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,2,1,50.0,5,5,100.0,7,441.0,1,14.3,63.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,38,10
2,2009-09-20,PHI,0,NOR,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,2,2,100.0,4,269.0,1,25.0,67.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,22,48
3,2009-09-27,PHI,0,KAN,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,4,4,100.0,7,473.0,2,28.6,68.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,34,14
5,2009-10-11,PHI,0,TAM,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,4,4,100.0,6,423.0,2,33.3,71.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,33,14
6,2009-10-18,PHI,1,OAK,0,0.0,0,0.0,0,0.0,5,3.0,0,0.0,5,3,60.0,0,0,0.0,4,243.0,1,25.0,61.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,13
7,2009-10-26,PHI,1,WAS,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,2,2,100.0,3,3,100.0,6,408.0,0,0.0,68.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,17
8,2009-11-01,PHI,0,NYG,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,2,2,100.0,5,4,80.0,8,542.0,0,0.0,68.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,40,17
9,2009-11-08,PHI,0,DAL,0,0.0,0,0.0,0,0.0,2,2.0,1,1.0,3,3,100.0,1,1,100.0,5,346.0,0,0.0,69.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,16,20
10,2009-11-15,PHI,1,SDG,1,1.0,2,2.0,0,0.0,0,0.0,0,0.0,3,3,100.0,2,2,100.0,6,395.0,0,0.0,66.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,23,31
11,2009-11-22,PHI,1,CHI,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,3,3,100.0,5,332.0,0,0.0,66.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,24,20
12,2009-11-29,PHI,0,WAS,0,0.0,2,2.0,1,1.0,1,1.0,0,0.0,4,4,100.0,1,1,100.0,7,391.0,1,14.3,56.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,24
13,2009-12-06,PHI,1,ATL,0,0.0,0,0.0,3,2.0,0,0.0,0,0.0,3,2,66.7,4,4,100.0,7,499.0,1,14.3,71.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,34,7
14,2009-12-13,PHI,1,NYG,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,5,4,80.0,8,517.0,0,0.0,65.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,45,38
15,2009-12-20,PHI,0,SFO,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,2,2,100.0,3,3,100.0,6,354.0,1,16.7,59.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,13
16,2009-12-27,PHI,0,DEN,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,3,3,100.0,7,414.0,0,0.0,59.0,0,0.0,0,0.0,David Akers,K,2009,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,30,27
